code,name,area
002069,獐子岛,辽宁
000530,大冷股份,辽宁
002220,天宝食品,辽宁
002231,奥维通信,辽宁
000820,神雾节能,辽宁
600715,文投控股,辽宁
000410,沈阳机床,辽宁
000638,万方发展,辽宁
000751,锌业股份,辽宁
000597,东北制药,辽宁
300024,机器人,辽宁
002354,天神娱乐,辽宁
000616,海航投资,辽宁
600125,铁龙物流,辽宁
600303,曙光股份,辽宁
300473,德尔股份,辽宁
600231,凌钢股份,辽宁
000761,本钢板材,辽宁
000679,大连友谊,辽宁
300290,荣科科技,辽宁
002606,大连电瓷,辽宁
002731,萃华珠宝,辽宁
002667,鞍重股份,辽宁
600718,东软集团,辽宁
002487,大金重工,辽宁
000692,惠天热电,辽宁
600719,大连热电,辽宁
300082,奥克股份,辽宁
600747,ST大控,辽宁
000818,航锦科技,辽宁
603396,金辰股份,辽宁
600317,营口港,辽宁
300405,科隆股份,辽宁
603866,桃李面包,辽宁
002204,大连重工,辽宁
300573,兴齐眼药,辽宁
300097,智云股份,辽宁
000809,铁岭新城,辽宁
000881,中广核技,辽宁
600233,圆通速递,辽宁
603360,百傲化学,辽宁
603315,福鞍股份,辽宁
300293,蓝英装备,辽宁
600297,广汇汽车,辽宁
601999,出版传媒,辽宁
601777,力帆股份,重庆
601005,重庆钢铁,重庆
600729,重庆百货,重庆
603976,正川股份,重庆
600452,涪陵电力,重庆
600292,远达环保,重庆
000736,中交地产,重庆
603766,隆鑫通用,重庆
000514,渝 开 发,重庆
002872,天圣制药,重庆
600116,三峡水利,重庆
603100,川仪股份,重庆
000950,重药控股,重庆
002907,华森制药,重庆
000625,长安汽车,重庆
603601,再升科技,重庆
001696,宗申动力,重庆
601965,中国汽研,重庆
002558,巨人网络,重庆
600129,太极集团,重庆
002004,华邦健康,重庆
002765,蓝黛传动,重庆
000591,太阳能,重庆
300006,莱美药业,重庆
000788,北大医药,重庆
300363,博腾股份,重庆
300275,梅安森,重庆
000688,国城矿业,重庆
600106,重庆路桥,重庆
600279,重庆港九,重庆
600369,西南证券,重庆
600847,万里股份,重庆
600565,迪马股份,重庆
603717,天域生态,重庆
601158,重庆水务,重庆
600132,重庆啤酒,重庆
000892,欢瑞世纪,重庆
000656,金科股份,重庆
600917,重庆燃气,重庆
300194,福安药业,重庆
300122,智飞生物,重庆
002507,涪陵榨菜,重庆
601127,小康股份,重庆
002742,三圣股份,重庆
600877,ST嘉陵,重庆
000565,渝三峡Ａ,重庆
600939,重庆建工,重庆
603758,秦安股份,重庆
000721,西安饮食,陕西
000610,西安旅游,陕西
000564,供销大集,陕西
600455,博通股份,陕西
300116,坚瑞沃能,陕西
600080,金花股份,陕西
600248,延长化建,陕西
600217,中再资环,陕西
002109,兴化股份,陕西
601225,陕西煤业,陕西
600456,宝钛股份,陕西
300487,蓝晓科技,陕西
002673,西部证券,陕西
601012,隆基股份,陕西
600665,天地源,陕西
600817,ST宏盛,陕西
600343,航天动力,陕西
600379,宝光股份,陕西
300023,宝德股份,陕西
600831,广电网络,陕西
601369,陕鼓动力,陕西
300114,中航电测,陕西
600706,曲江文旅,陕西
000516,国际医学,陕西
002411,延安必康,陕西
600984,建设机械,陕西
000697,炼石有色,陕西
000837,秦川机床,陕西
000768,中航飞机,陕西
300164,通源石油,陕西
000796,凯撒旅游,陕西
002799,环球印务,陕西
300140,中环装备,陕西
002267,陕天然气,陕西
600893,航发动力,陕西
600707,彩虹股份,陕西
300397,天和防务,陕西
601958,金钼股份,陕西
002864,盘龙药业,陕西
000561,烽火电子,陕西
601179,中国西电,陕西
002149,西部材料,陕西
603139,康惠制药,陕西
300103,达刚路机,陕西
000812,陕西金叶,陕西
300581,晨曦航空,陕西
600302,标准股份,陕西
601015,陕西黑猫,陕西
000563,陕国投Ａ,陕西
600243,青海华鼎,青海
000792,盐湖股份,青海
000408,藏格控股,青海
600714,金瑞矿业,青海
000606,顺利办,青海
600771,广誉远,青海
603843,正平股份,青海
600117,西宁特钢,青海
002646,青青稞酒,青海
600869,智慧能源,青海
600381,青海春天,青海
601168,西部矿业,青海
600356,恒丰纸业,黑龙江
600853,龙建股份,黑龙江
601188,龙江交通,黑龙江
000711,京蓝科技,黑龙江
600864,哈投股份,黑龙江
600891,秋林集团,黑龙江
600726,华电能源,黑龙江
600178,东安动力,黑龙江
002698,博实股份,黑龙江
600705,中航资本,黑龙江
601106,中国一重,黑龙江
600182,S佳通,黑龙江
000901,航天科技,黑龙江
000922,*ST佳电,黑龙江
300040,九洲电气,黑龙江
603023,威帝股份,黑龙江
600811,东方集团,黑龙江
002737,葵花药业,黑龙江
600179,安通控股,黑龙江
300489,中飞股份,黑龙江
002900,哈三联,黑龙江
000587,金洲慈航,黑龙江
600371,万向德农,黑龙江
600829,人民同泰,黑龙江
600666,奥瑞德,黑龙江
000985,大庆华科,黑龙江
600598,北大荒,黑龙江
600202,*ST哈空,黑龙江
600187,国中水务,黑龙江
600664,哈药股份,黑龙江
601011,宝泰隆,黑龙江
600038,中直股份,黑龙江
002437,誉衡药业,黑龙江
600701,*ST工新,黑龙江
600289,*ST信通,黑龙江
600095,哈高科,黑龙江
603567,珍宝岛,黑龙江
